2016-04-21 17:27:07,550 [Worker-533] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /com.tcs.ssh.netconf.connector.node/src/main/java
2016-04-21 17:27:07,552 [Worker-533] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /com.tcs.ssh.netconf.connector.node/src/main/resources
2016-04-21 17:27:07,553 [Worker-533] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /com.tcs.ssh.netconf.connector.node/src/test/java
2016-04-21 17:27:07,554 [Worker-533] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /com.tcs.ssh.netconf.connector.node/src/test/resources
2016-04-21 17:27:08,422 [Worker-536] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:27:08,431 [Worker-536] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:27:08,433 [Worker-536] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:27:08,434 [Worker-536] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:27:52,231 [Worker-533] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.ssh.netconf.connector:com.tcs.ssh.netconf.connector.node:1.0.0-SNAPSHOT @ C:\Users\ekirpal\workspace_practice\com.tcs.ssh.netconf.connector.node\pom.xml.
2016-04-21 17:27:56,456 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/com/ericsson/oss/mediation/maverick-1.6.5-session-provider-jar/maven-metadata.xml
2016-04-21 17:27:56,653 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/com/ericsson/oss/mediation/maverick-1.6.5-session-provider-jar/maven-metadata.xml
2016-04-21 17:27:57,473 [Worker-533] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:27:57,477 [Worker-533] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:27:57,478 [Worker-533] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:27:57,480 [Worker-533] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:27:59,910 [Worker-535] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:27:59,918 [Worker-535] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:27:59,932 [Worker-535] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:27:59,934 [Worker-535] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
